X,Y,NOMBRE,TIPO_AREA,SHAPE_Leng,SHAPE_Area,conb_Conurbacion,conb_Pob_Conurb_2002,conb_vehicle,conb_motor vehicle,conb_Non-motorized vehicle,conb_private transport,conb_public transport,conb_CO2(movil transport sources),conb_Green spaces,conb_Iliteracy,conb_Municipal spending(M$/hab),conb_Unemployment,conb_Crime reports,conb_Arrested person,conb_Companies,conb_Sales,conb_workers,conb_Income(workers),conb_Professional technicians,conb_University Professional,conb_Professionals,conb_Solid Waste,conb_Municipal spending for Power Consumption,conb_Municipal spending for Water Consumption,conb_Municipal Spending cleaning services garbage collection landfill,conb_Deaths,conb_Birthrate,conb_Year of scholarship,conb_Offence Against Property,conb_Offence Against the Person,conb_Burglary,conb_Robbery,conb_Injuries,conb_Indigenous,conb_Emergency attendence,conb_Respiratory Diseases,conb_Cardiovascular Diseases,conb_Hospitalizations,conb_Street length
-73.154172573086,-40.9101472241312,Purranque,Ciudad,11649.31796,3924530.74129,Purranque,11618,1943,1896,47,1638,121,,,418.28241,10174.43700,424.55665,157,127,1065,3182217.12000,17629,365104.59490,672.91250,629.43200,1302.34450,3633,141218,14302,152559,168,288,69320.75410,79.99977,76.99775,27.60805,4.92779,70.99123,1544.59300,30259,8752,640,852,36864.46910
-73.1360905367565,-40.5778980382247,Osorno,Ciudad,43305.10998,27418520.00220,Osorno,132245,,,,,,34108.72000,1352917.50000,1989.57429,69391.57500,5250.26549,1935,1469,8774,62537642.55000,46974,4889221.87900,7637.43750,11710.73750,19348.17500,71938,1689662,223391,2929394,1057,2551,426903.66130,1332.99906,601.99010,759.40859,74.01768,467.17841,12074.42500,226030,83257,3922,3023,398570.96100
-73.0760325769763,-40.2990418783101,La Union,Ciudad,14871.68012,5783155.06244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.3874286378945,-40.1266473574454,Futrono,Pueblo,9699.11427,2019911.24892,Futrono,6603,1208,1160,48,956,102,,19475.30000,423.48950,8936.16650,243.77143,189,75,576,1041943.37000,1400,167829.78430,289.13330,402.98890,692.12220,7012,104559,12361,294177,88,201,49292.73335,109.99994,78.99931,43.61568,2.90781,71.72453,1712.32830,16371,6720,183,,14279.20947
-72.9520094603659,-40.3358325439119,Rio Bueno,Ciudad,9963.63683,2990096.38688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.963644391383,-39.538022490956,San Jose de La Mariquina,Ciudad,7111.04074,1705614.74756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.9508144040267,-39.6615686047059,Mafil,Pueblo,7404.59260,1565737.09061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.508572533526,-39.5427363995191,Malalhue,Pueblo,4522.77886,1252962.87858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.3958757845269,-39.8684950337329,Niebla,Pueblo,7218.44009,945267.63644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7387955190612,-40.600237128932,Muicolpue,Pueblo,7437.26118,693142.26323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8154326514332,-41.8713387623994,Ancud,Ciudad,14740.32641,5755670.88870,Ancud,27292,4533,4447,86,3637,497,,119838.00000,589.92253,18115.51100,309.70933,458,356,2708,8970717.72000,10416,837877.11620,978.67700,1813.54840,2792.22540,17317,240368,67360,470216,243,590,109687.72140,260.99957,197.00169,117.68491,10.69754,174.09266,2588.50080,46524,11988,741,2466,87265.97534
-72.9513913671641,-41.4662295880627,Puerto Montt,Ciudad,33644.09325,22152181.30060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7754800383358,-42.4763440226343,Castro,Ciudad,18602.17904,5761010.90354,Castro,29148,5241,5154,87,4129,555,,,852.84471,26528.74740,480.69429,543,367,2591,9860524.87000,11504,751173.46010,1417.17600,2554.85340,3972.02940,12011,301044,52617,826028,275,776,141550.29450,378.99971,163.99876,210.46638,8.23537,136.34808,2905.21080,55930,17063,1609,2866,75008.95550
-71.6077099572672,-33.5977625508215,San Antonio,Ciudad,31977.14425,12043384.72550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2734458424192,-32.9354712055674,San Pedro,Pueblo,3470.56732,592937.87196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.4252211814327,-32.6298695338526,Laguna de Zapallar,Pueblo,2828.63589,376342.10219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.0687827035762,-32.4298492310612,Cabildo,Ciudad,7332.12225,1517413.05168,Cabildo,11287,2249,2213,36,1896,142,,18916.00000,472.73354,8283.31640,248.84168,205,54,1402,2569610.74000,5045,350625.55760,618.55320,520.19000,1138.74320,7002,170220,29844,225021,134,260,51387.20560,135.00009,70.00055,99.05553,3.84562,59.62702,151.32800,,,,,25885.99237
-70.7091992052056,-33.9776725957922,San Francisco de Mostazal,Ciudad,11917.75865,2170238.15190,San Francisco de Mostazal,12037,2559,2406,153,2112,75,,34985.60000,735.42136,14324.41660,354.48962,257,114,893,8190751.80000,10982,650048.54630,815.60180,660.35320,1475.95500,6429,159252,39271,190085,117,321,68694.22560,164.99996,91.99901,112.78920,9.55763,75.50986,275.51160,22195,7616,232,,40207.97605
-70.6596109852874,-34.0372369007887,Codegua,Pueblo,13836.93452,3160246.29872,Codegua,5113,2989,2934,55,1566,1296,,,,9828.67840,258.16907,256,51,487,1805162.43000,3613,154854.66270,296.89000,264.50200,561.39200,2596,77725,10406,35324,65,159,31032.88608,168.99994,86.99957,115.24622,7.61874,74.28944,186.77080,15738,6642,525,,14807.53364
-71.8755738876312,-33.9849512572633,La Vega de Pupuya,Pueblo,1693.52889,152561.46979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3851322368443,-34.2558161272555,El Carmen,Aldea,1741.09795,204818.72590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9706503735832,-34.5617444972079,El Trapiche,Aldea,2951.39742,379136.88634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7347548769754,-34.3544784104027,Rinconada de Alcones,Aldea,2608.10007,156727.22164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8991552331188,-34.3384134459283,Esmeralda,Aldea,1267.31700,86713.08397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6831466678025,-34.0800151263491,La Compaia,Aldea,3183.67510,327503.55833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.0809878734941,-34.2906506783483,Coltauco,Pueblo,7106.14132,877958.93472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.0636406304142,-34.2828099059071,El Almendro Centro,Aldea,2737.24181,208548.10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.1820894048371,-34.9463377401066,Iloca,Pueblo,11955.90575,1368373.73692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5338489402676,-35.7363810730499,Chanco,Pueblo,4053.94347,708228.00046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7970963516084,-35.3925321710792,Pencahue,Pueblo,3333.99212,335185.63638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2574517808078,-35.2816669782472,Curepto,Pueblo,7823.34821,855371.14106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.2796863780158,-35.4506885566741,Santa Olga,Pueblo,5457.79219,804615.57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.5847233951497,-35.7493297007412,Yerbas Buenas,Pueblo,5735.70718,777991.97466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7621592855785,-36.0544566006443,Retiro,Pueblo,6156.66646,1074417.73501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.116587756663,-34.6368566350119,Placilla,Pueblo,6215.01971,454201.53380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7871425379075,-34.2252746876734,Los Lirios,Pueblo,4786.51983,719884.92895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7636013023183,-34.2071035398441,Gultro,Ciudad,13457.49746,2950077.59833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.6452107956014,-34.727807963623,Lolol,Pueblo,4902.64741,462464.98501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.9010414714812,-34.6485466167232,Paredones,Pueblo,7885.22434,486320.71774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6458395048223,-34.0048078695779,La Punta,Pueblo,3928.62026,292189.80135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8689334031816,-34.6885319818894,Puente Negro,Aldea,9219.46298,772420.00199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9664960260655,-34.2760558713914,Coinco,Pueblo,18611.70256,2226377.95607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.523100254674,-34.2025377930506,Coya,Ciudad,6143.46622,861249.47340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.379826430833,-34.2596503769467,Santa Julia,Aldea,1935.36007,190962.63798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9868895199342,-34.5865979466933,San Fernando,Ciudad,31103.55429,8335864.39891,San Fernando,49519,7603,7549,54,6503,551,17192.65000,82851.60000,1040.98574,,1536.69324,1168,670,4469,20333657.78000,27183,1884558.75400,2810.58120,4040.60880,6851.19000,25000,,,,404,1097,206824.36100,880.99994,286.99157,406.41896,37.46804,229.63277,656.43960,92327,13734,827,2585,154020.83480
-70.8379122206767,-34.3445215457611,Rosario,Localidad,10992.24452,1744050.05173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8210631006492,-34.2837414770739,Requinoa,Ciudad,14074.05408,2112130.01014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8560953847184,-34.4051048780905,Rengo,Ciudad,16965.07837,5877057.76267,Rengo,30891,5534,5376,158,4457,524,,55913.00000,1285.63048,20326.91700,1325.39225,920,240,2524,6487228.82000,15405,868462.41980,2200.93900,2007.78500,4208.72400,14754,483644,55172,472744,306,805,181089.49950,598.00021,321.99788,287.88587,53.02586,244.32964,864.11000,77949,12153,1497,274,111370.51310
-70.7330566397208,-34.1667885241203,Rancagua,Ciudad,55707.69184,32425446.12770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.0106855774126,-34.3934979354596,Pichilemu,Ciudad,22449.03101,4663758.26799,Pichilemu,9027,2514,2424,90,2096,75,,23544.80000,387.71817,11185.01920,341.22611,249,103,939,1252880.76000,1466,144670.86650,428.76320,462.22160,890.98480,3612,353121,50563,402851,75,151,38625.36832,172.99988,75.99890,105.27252,3.79195,67.33689,131.35520,29992,6403,936,667,92769.16166
-71.1618698510566,-34.8688246649673,Teno,Ciudad,4871.65353,741392.66923,Teno,6729,4425,3888,537,2945,125,,33274.80000,1485.52299,12705.85440,481.91918,255,29,1802,7139610.94000,8198,537253.64650,504.24120,414.65520,918.89640,13052,276249,15223,199362,128,338,84836.40624,165.99979,88.99729,93.92196,2.90259,78.43126,102.38400,26652,7066,351,285,15984.71413
-71.2712257550438,-35.0570492508743,Lontue,Ciudad,11073.30662,1203707.58767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2856412573621,-35.1117635257674,Molina,Ciudad,14360.40103,2935171.29459,Molina,27203,3855,3678,177,3139,126,,84746.20000,885.45911,22946.95970,989.01281,598,94,2082,4667898.25000,9099,616199.36560,1336.67870,1282.74930,2619.42800,12598,432645,18936,745606,336,573,106839.91960,412.99982,184.99710,206.99645,16.44076,159.59636,389.06210,,9786,971,1190,78097.26599
-71.8004265312233,-34.9755722006691,Hualane,Pueblo,6237.41531,1381641.06827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.1980335252799,-34.9386987391976,Sarmiento,Pueblo,8158.49908,1715178.88716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5758695579939,-35.8117831215412,Pelluhue,Pueblo,12450.04108,2365773.41397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.2788725175394,-35.5919111029764,Empedrado,Pueblo,5855.43890,851168.69353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5172972611945,-35.4960363482231,Los Pellines,Pueblo,12002.94295,2246935.18324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.4116546148927,-35.3339802962072,Constitucion,Ciudad,13438.06857,4383235.00219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3815102542575,-34.9991222807988,Sagrada Familia,Pueblo,5393.69405,775804.32305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.592616743937,-35.3705990107393,Panguilemo,Pueblo,8285.74590,1043757.99310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.6802997623715,-35.6932484210969,Estacion Villa Alegre,Pueblo,5081.83371,905006.60668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7434831507967,-35.6746776645905,Villa Alegre,Pueblo,3622.09547,648702.20402,Villa Alegre,5456,1526,1493,33,1317,59,,22087.50000,339.87509,7640.80250,440.82306,252,39,909,1786894.64000,5081,320366.95700,368.12500,388.74000,756.86500,6958,175604,17893,154345,105,179,41725.05450,173.00005,78.99962,77.15164,6.92370,69.23695,95.71250,,,,,25478.20023
-71.6852448375824,-35.9660885183718,Longavi,Ciudad,7754.43345,1850244.04895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.6103017586572,-35.0919995289798,Villa Prat,Pueblo,8263.78403,784278.30397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.5951510999535,-35.8449646941553,Linares,Ciudad,21295.87808,10201795.31980,Linares,65133,11690,11361,329,9298,1047,23103.87000,224772.30000,1178.44870,32708.53210,2784.04719,2488,268,5482,12967679.06000,23169,1295376.07300,3013.61380,4811.79220,7825.40600,26997,860223,41526,1279939,625,1376,235282.48630,1665.99897,821.99230,633.00042,167.43871,592.34161,740.91610,167627,60865,4333,7824,219007.94730
-71.6562105506062,-35.4316825492175,Talca,Ciudad,37312.11765,30868855.97010,Talca,210339,35117,34552,565,30493,2072,83857.35000,782185.90000,4710.19619,117083.42570,6145.98152,6613,1667,16573,49719830.36000,72144,7392235.20200,11992.54820,20109.11490,32101.66310,103970,2367496,431863,4714578,1641,4332,705677.75060,5012.99859,1549.98614,3107.72372,311.86012,1007.73453,2243.15280,442723,154949,9226,11870,705096.52080
-71.3182372826752,-34.9255648117162,Rauco,Pueblo,4988.45586,768154.81905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.4439737140628,-35.3849702187245,Pelarco,Pueblo,4661.56714,586851.99766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.8267143983547,-36.1424778148191,Parral,Ciudad,15763.41524,4698297.56857,Parral,26397,5218,5039,179,4386,229,,3316989.40000,858.65585,17598.57660,703.60267,597,118,3331,4813441.09000,6567,482905.18110,1369.15640,1323.77000,2692.92640,11366,336068,19009,477209,302,563,107338.83600,344.00017,252.99514,125.14165,27.59115,211.85993,298.79380,71762,20072,1323,2719,97837.89652
-71.9850064721107,-34.9836655209516,Licanten,Pueblo,4757.78964,972720.09418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2345183820199,-34.9826639695059,Curico,Ciudad,24273.75314,15240088.34710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.3223839479109,-35.9696758338249,Cauquenes,Ciudad,17713.65354,5576394.11577,Cauquenes,30771,6068,5974,94,4750,620,,65947.20000,1746.28186,22001.63460,694.41989,679,119,2899,3193830.85000,6712,482564.17550,927.38250,1541.51580,2468.89830,12805,354192,104380,593486,331,538,122270.23050,352.00019,326.99919,153.22420,25.53805,281.90367,280.27560,72151,27644,1857,1905,87666.18793
-70.885103215011,-33.285303666873,Lampa,Ciudad,5816.15768,829864.65694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6739887129674,-33.2008916161731,Colina,Ciudad,11433.10868,3600986.04617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.3529009131567,-33.6389047791044,San Jose de Maipo,Pueblo,5891.21843,823978.44976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2136666097563,-33.6861582211752,Melipilla,Ciudad,18590.65526,6192169.68722,Melipilla,53522,12085,11499,586,9458,1103,,141810.00000,1414.31840,37579.65000,1622.93036,1569,536,6152,34977309.81000,26841,2578153.83700,4415.01800,4415.01800,8830.03600,39508,757005,120141,1143752,649,1786,292162.63440,1015.99869,553.00228,564.46998,102.53808,397.71087,1058.84800,148905,51172,3744,3157,197660.60490
-71.5210092216172,-35.3078317942473,San Rafael,Pueblo,8598.82503,1459166.71444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.4918696611196,-35.5332158559636,San Clemente,Ciudad,13943.34680,2523693.18469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.1234193952292,-34.9578053244485,Romeral,Ciudad,6938.59783,678740.35013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.21354338785,-35.1167946989254,Pichingal,Pueblo,4139.07662,385253.49023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.6878122450072,-35.5192750190105,Maule,Pueblo,4042.44034,582709.89705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.0209205371513,-35.0949933878061,Curepto,Pueblo,8037.02289,1101675.86298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8004194088903,-33.1375697075282,Huertos Familiares,Pueblo,7618.82592,2574407.54566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.1216526145544,-33.5163901678822,Maria Pinto,Pueblo,2814.68422,288999.09648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.877278895992,-33.6062055287813,Peaflor,Ciudad,15964.69993,7294485.06470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6539804340975,-33.1843015812636,Esmeralda,Pueblo,2468.90136,275114.40254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9893592335865,-33.6791671578107,El Monte,Ciudad,7863.81050,2322335.65286,El Monte,22284,3979,3681,298,2765,343,,42334.40000,407.06113,20368.13820,959.50124,519,129,1111,5633676.37000,4310,442041.00900,963.10760,1034.54690,1997.65450,12621,170150,23423,69431,185,539,95766.76296,379.99966,138.99971,253.34492,22.77062,102.47571,470.97020,27788,10929,657,,23336.81834
-71.1511663669893,-33.6514594781248,Pomaire,Pueblo,4460.20492,693349.91798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8587430832418,-33.7368657653545,La Islita,Pueblo,3993.04151,472076.45822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8098764025324,-33.2315862874238,Batuco,Pueblo,6509.84825,1709109.42893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7462124003646,-33.6680949203882,Lo Herrera,Pueblo,3575.72696,467489.80602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7628082326553,-33.852622073386,Champa,Pueblo,2013.99858,172013.57483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6426493150485,-33.8321118019001,Huelquen,Pueblo,5956.74927,729561.70082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6621456451764,-33.7765671798707,El Transito,Pueblo,2412.94750,235044.11469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7945254484369,-33.7788818005738,Viluco,Pueblo,2737.88118,205450.61148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.316106800567,-33.7308485541279,San Alfonso,Pueblo,3861.53836,475610.86396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9286723760633,-33.0837207981505,Tiltil,Pueblo,4271.30746,469578.96479,Tiltil,5168,1838,1696,142,1494,60,,5902.00000,250.33599,11508.90000,239.88354,164,33,613,3466437.85000,2361,294326.76130,571.01850,445.60100,1016.61950,6672,277497,20037,,77,220,51362.00745,92.99988,70.99811,60.49107,3.84073,58.56850,275.91850,24849,7684,235,111,32450.80376
-70.7689388803402,-33.2945704158494,Estacion Colina,Pueblo,2834.57305,331168.71506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.5767671018276,-33.6363621645501,Pirque,Pueblo,2408.68324,168518.99984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7687696904881,-33.6297565835857,Bajos de San Agustin,Pueblo,5940.20886,866218.23048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.4183798274109,-35.7602710348342,Panimavida,Pueblo,4164.70214,667340.89865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.404705742752,-35.6984632253988,Colbun,Pueblo,7523.45888,953309.82868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7315432209741,-35.5952772881623,San Javier,Ciudad,10858.60852,3100980.65181,San Javier,20524,5002,4874,128,4019,310,,22675.80000,842.93507,18386.29450,1093.18142,819,174,2430,4567518.74000,7577,559099.79050,1156.46580,1390.78240,2547.24820,18828,398561,18327,734811,265,614,111132.58410,605.99979,213.00135,247.82760,14.57676,189.50922,230.53730,55114,25274,464,,75991.20544
-71.487327593865,-32.716126534048,Las Ventanas (Horcon),Pueblo,6298.07427,796821.32208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.0191595615854,-34.3540752488925,Guacarhue,Aldea,2578.61672,174731.53078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8548269621825,-34.2735395132992,El Abra,Aldea,3534.36785,506742.36368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2870675087347,-34.6519560004821,Cunaco,Pueblo,3189.88741,269334.45618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.8466007963296,-33.9239412542934,La Boca,Pueblo,2113.76535,160365.31263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.653144211462,-34.2081810536125,La Estrella,Aldea,2338.22302,229783.16022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9454121753726,-34.4422475662728,Malloa,Pueblo,4661.13978,455692.71980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.8716813099675,-33.9611948073804,Matanzas,Caserio,3227.81954,111666.95377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.831946559836,-33.9532981792978,Navidad,Aldea,1481.43498,77245.45291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8948374056364,-34.4632749909224,Pelequen,Pueblo,7185.58108,802128.97224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9680129051155,-34.3564501652663,Quinta de Tilcoco,Ciudad,9070.97097,857299.26019,Quinta de Tilcoco,5850,1642,1589,53,1202,150,,,,6295.41600,268.80698,96,33,769,1353139.30000,2114,128380.14980,282.22400,220.77200,502.99600,2576,168138,13305,60350,69,141,38646.48000,52.00000,43.99849,25.26246,4.85698,36.92127,209.39200,,,,,11380.38603
-70.8161882257675,-34.3009049774209,Santa Amalia,Aldea,1332.43944,85148.10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.6191627192702,-34.3977558508919,Marchihue,Pueblo,5662.77236,970654.02578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.0456962619254,-34.4277467334255,Bellavista,Aldea,2033.76609,203433.21474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.1710375919902,-34.3914288461717,Peumo,Ciudad,9282.92056,1155456.80553,Peumo,7392,1588,1520,68,1087,170,,,,8483.17360,96.85296,166,52,783,1721515.25000,4700,259431.93520,481.20600,359.85840,841.06440,3710,71989,21392,199570,100,190,54210.71524,113.00000,52.99961,31.78331,2.88863,46.22925,184.11360,31618,6991,363,898,15960.78063
-71.3061938700215,-34.2901815150788,Las Cabras,Pueblo,7733.51079,1449707.93469,Las Cabras,6426,3069,2990,79,2775,100,,78943.80000,,13137.05800,258.91137,180,66,1391,6906898.91000,3719,214118.47420,510.09840,421.03360,931.13200,5683,169958,20261,127193,130,303,51213.87936,89.00003,90.99994,52.48953,5.72444,78.25962,206.46840,18949,5507,516,,22541.74417
-71.4932199821418,-32.7239303047445,Las Ventanas (La Chocota),Pueblo,2350.23893,198231.02949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2825272722998,-32.4481413913186,Placilla,Pueblo,4118.83692,273634.16208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.504475426116,-32.7909326718712,Quintero,Ciudad,6172.60802,1829749.54683,Quintero,18719,1843,1780,63,1409,265,,23291.40000,316.92841,15501.48540,560.71949,706,183,1371,2757212.76000,4291,392641.07630,1463.12340,1325.49240,2788.61580,8461,301777,49119,146903,153,388,59491.74084,548.99990,157.00098,385.39644,24.68041,117.70415,298.55340,,,,,131510.36980
-71.4372011624613,-32.6644638201916,Maitencillo,Pueblo,8046.35687,1460300.85370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.4441573261877,-32.5068878888981,Papudo,Pueblo,6522.05030,886772.51181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6033677857573,-32.8509633927701,Seor Pobre Bejares,Ciudad,2063.85866,183976.83707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6023653308061,-32.8357846143559,Los Andes,Ciudad,23484.12176,6457024.85479,Los Andes,63150,11074,10785,289,9232,1005,19350.61000,138195.60000,801.61556,43907.32800,2197.23121,1789,768,4669,19427986.28000,26232,1970272.62400,4751.23980,5009.54940,9760.78920,30277,561209,177312,386977,505,1253,241895.27250,1429.99927,358.99879,975.29783,16.95778,311.08604,655.28220,96385,16447,3222,5532,182339.67020
-71.5216305637017,-32.9316725492953,Concon,Ciudad,21653.72969,8160550.74714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
