X,Y,NOMBRE,TIPO_AREA,SHAPE_Leng,SHAPE_Area,datos_com_conb_Comuna,datos_com_conb_Pob_Comun_2002,datos_com_conb_Conurbacion,datos_com_conb_Pob_Conurb_2002,datos_com_conb_vehicle,datos_com_conb_motor vehicle,datos_com_conb_Non-motorized vehicle,datos_com_conb_private transport,datos_com_conb_public transport,datos_com_conb_CO2(movil transport sources),datos_com_conb_Green spaces,datos_com_conb_Iliteracy,datos_com_conb_Municipal spending(M$/hab),datos_com_conb_Unemployment,datos_com_conb_Crime reports,datos_com_conb_Arrested person,datos_com_conb_Companies,datos_com_conb_Sales,datos_com_conb_workers,datos_com_conb_Income(workers),datos_com_conb_Professional technicians,datos_com_conb_University Professional,datos_com_conb_Professionals,datos_com_conb_Solid Waste,datos_com_conb_Municipal spending for Power Consumption,datos_com_conb_Municipal spending for Water Consumption,"datos_com_conb_Municipal Spending cleaning services, garbage collection, landfill",datos_com_conb_Deaths,datos_com_conb_Birthrate,datos_com_conb_Year of scholarship,datos_com_conb_Offence Against Property,datos_com_conb_Offence Against the Person,datos_com_conb_Burglary,datos_com_conb_Robbery,datos_com_conb_Injuries,datos_com_conb_Indigenous,datos_com_conb_Emergency attendence,datos_com_conb_Respiratory Diseases,datos_com_conb_Cardiovascular Diseases,datos_com_conb_Hospitalizations,datos_com_conb_Street length
339427.961153054,6257551.44556073,Paine,Ciudad,13587.77674720000,2593192.74843000015,Paine,50028,Paine,19620,6016,5749,267,4718,434,,30016.8,755.47182744,27935.6352,699.1513056,617,219,2965,11554921.9,15656,1211588.2094,2296.2852,2101.176,4397.4612,16519,319018,47383,634053,255,978,156950.343,416.99988924,199.9969356,244.6019004,26.0345712,146.9472444,880.4928,36040,10907,407,,72648.62749
365034.810856863,6283728.30844036,Las Vertientes,Pueblo,2411.89730653000,285276.04330700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302239.536693013,6302585.3547185,Curacavi,Ciudad,5833.97938646000,1571551.35543000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363864.537058734,6282533.56970175,El Canelo,Pueblo,3593.47514777000,641488.53122000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330285.825132241,6290362.69722168,El Maiten,Pueblo,3669.99248903000,375514.63683899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347464.677419833,6294934.26452115,Santiago,Ciudad,427491.44426199998,582104090.09800004959,Santiago,200792,Gran Santiago,5638820,64732,64170,562,60946,2143,399373.1,2027999.2,1007.373464,560028.9672,6245.7154768,16204,7391,49492,2998493746.09,904499,205094775.8498,21223.7144,44375.032,65598.7464,70690,2972133,685062,2975509,1512,4772,861865.52536,10187.99934344,6015.9893496,5104.8153328,2621.7813024,1987.640008,5441.4632,264381,55611,12258,24094,10603.43612
258703.198237765,4263179.74477325,Puerto Natales,Ciudad,9583.08882583000,4531643.42674999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408852.372735164,4094073.61038996,Porvenir,Pueblo,9550.46059962000,2618156.62379000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208611.43457253,5040591.21109064,Puerto Cisnes,Pueblo,6276.74486449000,801349.40995300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201535.02329812,4958534.75739687,Puerto Chacabuco,Pueblo,4350.75993317000,605596.62724099995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273693.122236225,4869197.95485692,Puerto Ibaez,Aldea,3796.50050569000,574163.02790600003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330656.391073333,6296641.85298732,Lomas de Lo Aguirre,Ciudad,2790.69677921000,354249.20447300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372469.418350051,4109757.70441949,Punta Arenas,Ciudad,37304.94242770000,23825195.24199999869,Punta Arenas,119496,Punta Arenas,116005,28887,28333,554,24771,2374,33488.13,477984,555.8834424,64515.8904,2572.22429256,1825,928,7810,37377777.25,44471,3403258.4573,6882.9696,12248.34,19131.3096,50735,922833,26213,2130421,796,1732,520878.28416,1174.0004016,650.9903088,690.3403416,52.7933328,565.1802312,6918.8184,165333,58893,3169,,355917.69964
211091.586015003,4965903.27463694,Puerto Aysen,Ciudad,12740.24948710000,2492095.32261000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508845.651107655,7513655.59235907,Calama,Ciudad,7266.15944592000,1085889.28432999994,Calama,138402,Calama,136600,33236,31931,1305,24627,4272,124119.07,152242.2,160.477119,64398.4506,4381.0253487,3066,1187,6344,46853067.17,32200,4538646.5916,11404.3248,10933.758,22338.0828,44341,1099776,206834,3206887,598,2893,499827.75084,1990.99996326,1074.9960144,1330.8321114,146.2632336,832.349628,13148.19,100945,26479,3026,3979,392271.07453
211559.707502824,4964731.88245769,Puerto Aysen,Ciudad,5410.58389811000,1123116.02789000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261405.650243445,4948377.77441751,Cohaique,Ciudad,17677.87999530000,6317037.64714999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291073.4356476,4842182.69263161,Chile Chico,Pueblo,5641.87530394000,1283623.40552000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132896.51988737,5925003.57981974,Talcahuano,Ciudad,83548.16591300000,31005191.85110000148,Talcahuano,163626,Gran Concepción,848023,22991,22249,742,19419,1606,90361.55,572691,1328.3240493,73140.822,5330.6978223,3865,2753,7795,88464770.8,54949,9252783.8769,12353.763,14529.9888,26883.7518,51566,1013318,224715,3354143,952,2084,632015.24256,1311.76182558,1214.3667216,887.0001834,414.8900856,697.7667144,3272.52,282743,91222,5988,1714,395515.83169
260653.650414375,6333048.73967,Placilla de Peuelas,Ciudad,10517.48606580000,2821870.15591000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
